134	2019-01-22 08:29:46	0
134	2019-01-22 17:58:35	0
134	2019-01-23 08:23:29	0
134	2019-01-23 17:49:14	0
134	2019-01-24 08:39:43	0
134	2019-01-24 17:51:00	0
134	2019-01-25 09:07:11	0
134	2019-01-25 19:58:37	0
134	2019-01-28 08:26:19	0
134	2019-01-28 18:23:35	0
134	2019-01-29 08:28:24	0
134	2019-01-29 18:02:56	0
134	2019-01-30 08:21:57	0
134	2019-01-30 17:58:41	0
134	2019-01-31 08:27:06	0
137	2019-01-03 13:07:50	0
137	2019-01-08 16:58:14	0
137	2019-01-10 17:01:30	0
137	2019-01-15 10:51:13	0
137	2019-01-17 10:57:52	0
137	2019-01-18 09:44:03	0
137	2019-01-21 17:17:02	0
137	2019-01-22 12:42:50	0
137	2019-01-23 13:36:15	0
137	2019-01-25 09:09:46	0
137	2019-01-28 14:35:10	0
137	2019-01-29 13:08:13	0
137	2019-01-31 11:31:13	0
138	2019-01-07 08:30:37	0
138	2019-01-07 17:47:44	0
138	2019-01-08 08:31:19	0
138	2019-01-08 17:36:50	0
138	2019-01-09 08:31:28	0
138	2019-01-10 08:31:43	0
138	2019-01-10 17:10:50	0
138	2019-01-11 08:29:04	0
138	2019-01-11 17:58:54	0
138	2019-01-14 08:10:08	0
138	2019-01-14 17:48:49	0
138	2019-01-15 08:29:45	0
138	2019-01-15 18:04:25	0
138	2019-01-22 08:36:58	0
138	2019-01-22 17:58:24	0
138	2019-01-23 08:30:48	0
138	2019-01-23 18:17:30	0
138	2019-01-24 08:43:15	0
138	2019-01-24 13:04:17	0
138	2019-01-25 10:11:11	0
138	2019-01-25 16:44:34	0
138	2019-01-28 08:30:36	0
138	2019-01-29 08:34:13	0
138	2019-01-29 13:11:35	0
138	2019-01-30 08:37:35	0
138	2019-01-30 17:49:11	0
138	2019-01-31 08:26:55	0
138	2019-01-31 18:05:15	0
139	2019-01-02 08:32:33	0
139	2019-01-02 19:12:14	0
139	2019-01-03 08:38:00	0
139	2019-01-03 19:07:50	0
139	2019-01-04 08:27:14	0
139	2019-01-04 18:49:02	0
139	2019-01-05 08:52:41	0
139	2019-01-05 18:23:07	0
139	2019-01-07 08:35:49	0
139	2019-01-07 19:30:20	0
139	2019-01-08 08:30:30	0
139	2019-01-08 17:41:36	0
139	2019-01-09 08:36:34	0
139	2019-01-09 19:09:28	0
139	2019-01-10 08:35:53	0
139	2019-01-10 19:33:34	0
139	2019-01-11 08:37:21	0
139	2019-01-11 18:59:56	0
139	2019-01-12 09:11:46	0
139	2019-01-12 18:03:43	0
139	2019-01-14 07:46:24	0
139	2019-01-14 19:03:34	0
139	2019-01-15 08:36:06	0
139	2019-01-15 19:59:00	0
139	2019-01-16 08:52:36	0
139	2019-01-16 19:28:41	0
139	2019-01-17 08:39:37	0
139	2019-01-17 20:07:14	0
139	2019-01-18 08:34:59	0
139	2019-01-18 19:47:12	0
139	2019-01-18 19:50:19	0
139	2019-01-19 09:45:26	0
139	2019-01-19 21:03:12	0
139	2019-01-19 21:04:08	0
139	2019-01-21 08:43:23	0
139	2019-01-21 17:36:10	0
139	2019-01-22 08:41:16	0
139	2019-01-22 17:41:40	0
139	2019-01-23 08:39:14	0
139	2019-01-23 19:32:43	0
139	2019-01-24 08:43:27	0
139	2019-01-24 19:09:46	0
139	2019-01-25 08:49:54	0
139	2019-01-25 19:58:27	0
139	2019-01-26 10:00:15	0
139	2019-01-26 10:30:18	0
139	2019-01-26 19:28:21	0
139	2019-01-26 19:28:43	0
139	2019-01-28 08:45:29	0
139	2019-01-28 17:34:39	0
139	2019-01-29 10:14:38	0
139	2019-01-29 17:43:21	0
139	2019-01-30 08:47:34	0
139	2019-01-30 17:48:44	0
139	2019-01-31 09:15:56	0
139	2019-01-31 19:51:27	0
139	2019-01-31 19:56:28	0
140	2019-01-02 11:55:35	0
140	2019-01-02 19:22:32	0
140	2019-01-03 08:28:32	0
140	2019-01-03 19:01:29	0
140	2019-01-04 08:47:27	0
140	2019-01-04 18:47:08	0
140	2019-01-05 08:17:19	0
140	2019-01-05 17:41:42	0
140	2019-01-07 08:29:40	0
140	2019-01-07 19:25:04	0
140	2019-01-08 08:55:09	0
140	2019-01-08 18:33:01	0
140	2019-01-09 08:16:26	0
140	2019-01-09 19:08:26	0
140	2019-01-10 08:26:38	0
140	2019-01-10 19:28:06	0
140	2019-01-11 14:29:00	0
140	2019-01-11 18:59:39	0
140	2019-01-14 07:58:19	0
140	2019-01-14 18:25:15	0
140	2019-01-15 11:03:45	0
140	2019-01-15 13:58:06	0
140	2019-01-15 18:04:54	0
140	2019-01-16 08:23:56	0
140	2019-01-16 14:34:24	0
140	2019-01-16 19:24:47	0
140	2019-01-17 08:33:26	0
140	2019-01-17 13:08:19	0
140	2019-01-18 12:28:07	0
140	2019-01-18 13:27:39	0
140	2019-01-22 18:07:41	0
140	2019-01-22 19:33:04	0
140	2019-01-23 11:28:47	0
140	2019-01-23 19:24:57	0
140	2019-01-24 08:43:51	0
140	2019-01-24 19:07:16	0
140	2019-01-25 08:51:27	0
140	2019-01-25 14:48:44	0
141	2019-01-02 08:20:34	0
141	2019-01-02 18:45:06	0
141	2019-01-03 08:14:34	0
141	2019-01-03 19:00:30	0
141	2019-01-04 08:19:27	0
141	2019-01-04 18:33:48	0
141	2019-01-05 08:42:48	0
141	2019-01-05 14:33:14	0
141	2019-01-07 08:29:43	0
141	2019-01-07 18:34:07	0
141	2019-01-08 08:10:31	0
141	2019-01-08 17:45:00	0
141	2019-01-09 08:29:12	0
141	2019-01-09 18:40:19	0
141	2019-01-10 08:27:59	0
141	2019-01-10 19:32:41	0
141	2019-01-11 08:21:59	0
141	2019-01-11 18:30:57	0
141	2019-01-14 08:00:33	0
141	2019-01-14 18:21:28	0
141	2019-01-15 08:16:31	0
141	2019-01-15 18:22:00	0
141	2019-01-16 08:17:25	0
141	2019-01-16 18:27:57	0
141	2019-01-17 08:27:25	0
141	2019-01-17 18:28:23	0
141	2019-01-18 08:27:21	0
141	2019-01-18 19:12:42	0
141	2019-01-21 08:23:58	0
141	2019-01-21 19:22:16	0
141	2019-01-22 08:23:53	0
141	2019-01-22 18:50:51	0
141	2019-01-23 08:35:32	0
141	2019-01-23 18:43:51	0
141	2019-01-24 08:33:31	0
141	2019-01-24 18:59:43	0
141	2019-01-25 08:33:16	0
141	2019-01-25 19:58:51	0
141	2019-01-26 10:00:18	0
141	2019-01-26 10:31:08	0
141	2019-01-26 14:03:13	0
141	2019-01-28 08:17:44	0
141	2019-01-28 18:25:49	0
141	2019-01-29 08:09:56	0
141	2019-01-29 18:04:49	0
141	2019-01-30 08:21:05	0
141	2019-01-30 18:38:03	0
141	2019-01-31 09:03:38	0
141	2019-01-31 17:59:20	0
143	2019-01-02 08:09:23	0
143	2019-01-02 18:44:46	0
143	2019-01-03 08:04:10	0
143	2019-01-03 18:58:37	0
143	2019-01-04 08:19:36	0
143	2019-01-05 08:24:21	0
143	2019-01-05 17:19:31	0
143	2019-01-07 08:18:10	0
143	2019-01-07 18:32:54	0
143	2019-01-08 08:09:35	0
143	2019-01-08 18:04:24	0
143	2019-01-09 11:01:39	0
143	2019-01-09 18:35:04	0
143	2019-01-10 08:19:52	0
143	2019-01-10 18:24:42	0
143	2019-01-11 08:33:59	0
143	2019-01-11 18:21:48	0
143	2019-01-14 08:06:09	0
143	2019-01-14 19:00:25	0
143	2019-01-15 10:25:18	0
143	2019-01-15 18:23:48	0
143	2019-01-16 07:49:35	0
143	2019-01-16 18:23:11	0
143	2019-01-17 08:05:46	0
143	2019-01-17 18:12:55	0
143	2019-01-18 09:44:11	0
143	2019-01-18 19:11:04	0
143	2019-01-21 09:37:06	0
143	2019-01-21 18:44:45	0
143	2019-01-22 08:17:38	0
143	2019-01-22 18:04:44	0
143	2019-01-23 12:51:25	0
143	2019-01-23 19:04:02	0
143	2019-01-24 08:23:31	0
143	2019-01-24 19:00:26	0
143	2019-01-25 08:17:10	0
143	2019-01-28 08:27:30	0
143	2019-01-29 09:18:26	0
143	2019-01-29 18:12:36	0
143	2019-01-30 12:46:09	0
143	2019-01-30 12:46:20	0
143	2019-01-30 18:42:57	0
143	2019-01-31 08:26:59	0
143	2019-01-31 19:01:36	0
144	2019-01-03 08:28:10	0
144	2019-01-03 18:40:31	0
144	2019-01-04 08:33:20	0
144	2019-01-04 18:45:04	0
144	2019-01-05 08:42:58	0
144	2019-01-05 17:37:12	0
144	2019-01-07 08:35:45	0
144	2019-01-07 19:12:01	0
144	2019-01-08 08:31:26	0
144	2019-01-08 17:40:18	0
144	2019-01-09 08:43:36	0
144	2019-01-09 18:07:10	0
144	2019-01-10 08:38:35	0
144	2019-01-10 18:22:49	0
144	2019-01-11 08:37:16	0
144	2019-01-11 18:19:22	0
144	2019-01-14 07:46:16	0
144	2019-01-14 18:16:16	0
144	2019-01-15 08:39:00	0
144	2019-01-15 18:20:40	0
144	2019-01-16 08:33:40	0
144	2019-01-16 18:38:35	0
144	2019-01-17 08:31:02	0
144	2019-01-17 18:12:12	0
144	2019-01-18 08:24:47	0
144	2019-01-18 18:03:29	0
144	2019-01-21 08:39:34	0
144	2019-01-21 17:35:50	0
144	2019-01-22 08:32:12	0
144	2019-01-22 17:39:24	0
144	2019-01-23 08:23:19	0
144	2019-01-23 18:20:49	0
144	2019-01-24 08:31:30	0
144	2019-01-24 18:40:19	0
144	2019-01-25 08:37:57	0
144	2019-01-25 18:30:19	0
144	2019-01-28 08:37:09	0
144	2019-01-28 18:06:55	0
144	2019-01-29 08:31:21	0
144	2019-01-29 17:43:49	0
144	2019-01-30 08:38:14	0
144	2019-01-30 17:47:27	0
144	2019-01-31 08:39:49	0
144	2019-01-31 17:41:23	0
